State_Name,Year,Data.DHS Denominator,Data.Number of Firms,Data.Calculated.Net Job Creation,Data.Calculated.Net Job Creation Rate,Data.Calculated.Reallocation Rate,Data.Establishments.Entered,Data.Establishments.Entered Rate,Data.Establishments.Exited,Data.Establishments.Exited Rate,Data.Establishments.Physical Locations,Data.Firm Exits.Count,Data.Firm Exits.Establishment Exit,Data.Firm Exits.Employments,Data.Job Creation.Births,Data.Job Creation.Continuers,Data.Job Creation.Count,Data.Job Creation.Rate,Data.Job Creation.Rate/Births,Data.Job Destruction.Continuers,Data.Job Destruction.Count,Data.Job Destruction.Deaths,Data.Job Destruction.Rate,Data.Job Destruction.Rate/Deaths,Data.Population,Data.Labor.Force.Percentage,Data.Employment.Percentage,Data.Labor.Force,Data.Employment,Data.Unemployment,Data.Unemployment.Rate
South Carolina,1984,972467,50208,65278,6.713,23.655,9985,16.915,6552,11.1,60746,4930,4981,26282,62369,117926,180295,18.54,6.413,69655,115017,45362,11.827,4.665,2378500,62.9,58.5,1495188,1391286,103902,6.9
South Carolina,1985,1046304,51769,35452,3.388,27.332,8830,14.316,6970,11.3,62610,5018,5092,29975,59691,118748,178439,17.054,5.705,91857,142987,51130,13.666,4.887,2426500,63.8,59.5,1548924,1443612,105312,6.8
South Carolina,1986,1057110,53445,41329,3.91,29.239,9230,14.486,6942,10.895,64860,4825,4909,28274,77237,118635,195872,18.529,7.306,102403,154543,52140,14.619,4.932,2455333,64.9,60.7,1592306,1491069,101237,6.4
South Carolina,1987,1103347,54917,46692,4.232,30.004,9809,14.861,7526,11.402,67148,5168,5247,30373,85728,126486,212214,19.234,7.77,103472,165522,62050,15.002,5.624,2495333,65.4,61.8,1631897,1542170,89727,5.5
South Carolina,1988,1164180,56660,66683,5.728,28.898,9847,14.396,7536,11.018,69555,5257,5365,31071,96076,138821,234897,20.177,8.253,101999,168214,66215,14.449,5.688,2533000,65.6,62.5,1660533,1583928,76605,4.6
South Carolina,1989,1217956,57984,47142,3.871,26.808,9425,13.374,7665,10.877,71351,5321,5413,31356,77256,133139,210395,17.274,6.343,104591,163253,58662,13.404,4.816,2566000,66,62.9,1693438,1615009,78429,4.6
South Carolina,1990,1267688,59373,51944,4.098,26.215,9581,13.255,7749,10.72,73200,5562,5702,33900,82769,135337,218106,17.205,6.529,108871,166162,57291,13.107,4.519,2611843,66.5,63.3,1737831,1652949,84882,4.9
South Carolina,1991,1280285,59463,-31079,-2.428,29.772,9652,13.093,8460,11.476,74313,5855,6040,44958,83499,107087,190586,14.886,6.522,146140,221665,75525,17.314,5.899,2663759,66.3,62.3,1767123,1659196,107927,6.1
South Carolina,1992,1271303,59650,16260,1.279,28.754,8711,11.701,8355,11.223,74626,5523,5614,32616,74158,124878,199036,15.656,5.833,124341,182776,58435,14.377,4.596,2699745,66.7,62.2,1799677,1678803,120874,6.7
South Carolina,1993,1292274,61028,24336,1.883,25.834,8844,11.74,7441,9.878,76031,4998,5105,26034,60955,130304,191259,14.8,4.717,109928,166923,56995,12.917,4.41,2739480,66.7,61.8,1826650,1693483,133167,7.3
South Carolina,1994,1327287,62381,43173,3.253,25.147,9223,11.987,7578,9.849,77763,5196,5316,33482,77290,132767,210057,15.826,5.823,109762,166884,57122,12.573,4.304,2775049,66.4,62.3,1841428,1727714,113714,6.2
South Carolina,1995,1374237,64148,50722,3.691,24.242,9889,12.537,7612,9.65,80020,5388,5560,34948,79700,137595,217295,15.812,5.8,107813,166573,58760,12.121,4.276,2813952,66.2,62.8,1864221,1768540,95681,5.1
South Carolina,1996,1407547,65273,27978,1.988,26.897,10094,12.503,8089,10.019,81736,5645,5803,34697,82199,135075,217274,15.436,5.84,129731,189296,59565,13.449,4.232,2851104,66.2,62.4,1886064,1779221,106843,5.7
South Carolina,1997,1437029,66660,30180,2.1,29.264,10733,12.972,8758,10.585,83725,5869,6011,42709,89126,151317,240443,16.732,6.202,131077,210263,79186,14.632,5.51,2897839,66.3,63.3,1920244,1834337,85907,4.5
South Carolina,1998,1503907,68227,64074,4.261,26.054,10324,12.152,8413,9.903,85910,5516,5619,31961,86736,173254,259990,17.288,5.767,129457,195916,66459,13.027,4.419,2945825,65.9,63.5,1940846,1870270,70576,3.6
South Carolina,1999,1549776,69462,29873,1.928,27.691,10260,11.837,8720,10.06,87446,5580,5851,35607,84583,159866,244449,15.773,5.458,142402,214576,72174,13.846,4.657,2989560,65.5,62.8,1958598,1877345,81253,4.1
South Carolina,2000,1597468,69790,32803,2.053,27.419,9649,10.984,8927,10.162,88209,5783,5940,35375,81206,170604,251810,15.763,5.083,147417,219007,71590,13.71,4.481,3027367,64.9,62.5,1965481,1892559,72922,3.7
South Carolina,2001,1607063,69624,-14421,-0.897,29.718,9738,11.032,9591,10.866,88342,6029,6289,43490,87108,151689,238797,14.859,5.42,165608,253218,87610,15.757,5.452,3064191,63.4,60,1941956,1839246,102710,5.3
South Carolina,2002,1577387,69983,-67316,-4.268,28.884,10370,11.667,9737,10.955,89199,5918,6074,47097,87934,139871,227805,14.442,5.575,203664,295121,91457,18.709,5.798,3098739,63.1,59,1954548,1828735,125813,6.4
South Carolina,2003,1548785,70996,9004,0.581,30.14,10187,11.344,8938,9.953,90427,5701,5787,37494,92362,150047,242409,15.652,5.964,149320,233405,84085,15.07,5.429,3133915,63.8,59.2,1999485,1855599,143886,7.2
South Carolina,2004,1563460,72445,13912,0.89,26.946,10255,11.229,8453,9.256,92230,5569,5672,35317,78691,145866,224557,14.363,5.033,140727,210645,69918,13.473,4.472,3178645,64.3,59.5,2043864,1891722,152142,7.4
South Carolina,2005,1583475,73985,24732,1.562,26.488,10909,11.691,8734,9.36,94401,5862,5971,35020,86436,148013,234449,14.806,5.459,144050,209717,65667,13.244,4.147,3234049,64,59.4,2071111,1919644,151467,7.3
South Carolina,2006,1624110,75720,52952,3.26,25.608,11801,12.319,8989,9.383,97204,6153,6307,33133,97362,163544,260906,16.065,5.995,142058,207954,65896,12.804,4.057,3305437,65,60.5,2148698,2001245,147453,6.9
South Carolina,2007,1657022,76673,9218,0.556,29.531,11652,11.872,9687,9.87,99133,6411,6559,40120,88768,165120,253888,15.322,5.357,165281,244670,79389,14.766,4.791,3374548,63.9,60,2155198,2024493,130705,6.1
South Carolina,2008,1662221,75804,2410,0.145,27.831,9828,9.936,10225,10.338,98710,6894,7004,37833,73527,160187,233714,14.06,4.423,158621,231304,72683,13.915,4.373,3439974,62.8,58.2,2160084,2002903,157181,7.3
South Carolina,2009,1603138,73018,-112636,-7.026,21.802,8750,8.977,11713,12.016,95995,7685,7967,44072,73248,101509,174757,10.901,4.569,207864,287393,79529,17.927,4.961,3490448,62.1,55,2166737,1919307,247430,11.4
South Carolina,2010,1530283,71504,-47161,-3.082,23.171,8584,9.01,10069,10.568,94534,6438,6618,34122,68580,108712,177292,11.586,4.482,161679,224453,62774,14.667,4.102,3564619,61,54.1,2174535,1928442,246093,11.3
South Carolina,2011,1520272,70401,28071,1.846,23.401,8488,9.023,9390,9.981,93624,6094,6274,32714,64041,141913,205954,13.547,4.212,123195,177883,54688,11.701,3.597,3612048,60.5,54.2,2185171,1957493,227678,10.4
South Carolina,2012,1543771,70476,29733,1.926,22.606,8327,8.898,8259,8.825,93617,5012,5151,24876,57736,146490,204226,13.229,3.74,121489,174493,53004,11.303,3.433,3655515,59.9,54.5,2190203,1992957,197246,9
South Carolina,2013,1570555,70694,25122,1.6,21.555,8381,8.942,8079,8.619,93881,5066,5178,25485,58341,136050,194391,12.377,3.715,118682,169269,50587,10.778,3.221,3704281,59.3,54.9,2197876,2034404,163472,7.4
South Carolina,2014,1591399,70998,41489,2.607,19.985,8678,9.207,7939,8.423,94625,5058,5153,25614,62511,138002,200513,12.6,3.928,108786,159024,50238,9.993,3.157,3759002,59.1,55.4,2222426,2082941,139485,6.3
South Carolina,2015,1639654,71964,49952,3.046,19.927,9243,9.694,7746,8.124,96100,4948,5044,28076,72126,141196,213322,13.01,4.399,111045,163370,52325,9.964,3.191,3822409,59.3,55.8,2267837,2134087,133750,5.9
South Carolina,2016,1693888,73315,54326,3.207,20.258,9568,9.835,7209,7.41,98464,4753,4883,27561,77199,148701,225900,13.336,4.558,123780,171574,47794,10.129,2.822,3888005,58.8,55.9,2286054,2174301,111753,4.9
South Carolina,2017,1734849,74392,38100,2.196,22.495,9314,9.388,7776,7.838,99980,4763,4871,33780,72430,160797,233227,13.444,4.175,129051,195127,66076,11.247,3.809,3897645,58,55.6,2261766,2166708,95058,4.2
South Carolina,2018,1785097,75654,41521,2.326,22.58,9395,9.342,8226,8.179,101154,4969,5119,28640,73055,170002,243057,13.616,4.092,135835,201536,65701,11.29,3.681,3948448,57.8,55.9,2282022,2205356,76666,3.4
South Carolina,2019,1823823,76776,40612,2.227,21.482,9663,9.474,8002,7.845,102829,5293,5393,32326,76284,160226,236510,12.968,4.183,132668,195898,63230,10.741,3.467,4002601,58.3,56.7,2333533,2268884,64649,2.8
South Carolina,2020,1852952,77252,10238,0.553,22.575,9600,9.295,8819,8.539,103673,5510,5713,31671,75012,144374,219386,11.84,4.048,146532,209148,62616,11.287,3.379,4050504,57.7,54.3,2339140,2199751,139389,6
South Carolina,2021,1846982,79728,-46971,-2.543,23.868,11430,10.89,8840,8.423,106249,5330,5568,30395,83438,136985,220423,11.934,4.518,195745,267394,71649,14.477,3.879,4109008,57.4,55.2,2359169,2266611,92558,3.9
South Carolina,2022,1870242,82003,61633,3.295,24.96,12047,11.2,9415,8.753,108875,6342,6466,33769,87013,208025,295038,15.775,4.653,157645,233405,75760,12.48,4.051,4188402,57.1,55.3,2393329,2316435,76894,3.2
South Dakota,1978,161621,14252,19623,12.141,23.233,2296,14.626,1669,10.632,16012,1179,1185,4615,13148,25250,38398,23.758,8.135,11124,18775,7651,11.617,4.734,490000,65.9,63.8,322731,312491,10240,3.2
South Dakota,1979,177069,14833,9480,5.354,26.934,2223,13.569,1586,9.681,16701,1167,1169,5330,12832,20494,33326,18.821,7.247,15486,23846,8360,13.467,4.721,492917,66.3,64.1,326963,315990,10973,3.4
South Dakota,1980,181494,14888,-456,-0.251,32.066,1903,11.357,1824,10.885,16796,1351,1358,5673,11153,17946,29099,16.033,6.145,20038,29555,9517,16.284,5.244,495333,67,63.9,331889,316282,15607,4.7
South Dakota,1981,178669,14672,-4820,-2.698,26.827,1766,10.575,1918,11.485,16624,1386,1396,5776,9365,14601,23966,13.414,5.242,19855,28786,8931,16.111,4.999,496750,67.2,64,333940,317740,16200,4.9
South Dakota,1982,175343,14404,-4153,-2.369,29.636,1782,10.798,2038,12.349,16375,1473,1486,6262,10814,15168,25982,14.818,6.167,20908,30135,9227,17.186,5.262,498667,66.9,63.3,333741,315629,18112,5.4
South Dakota,1983,172031,14509,-1849,-1.075,29.245,1844,11.225,1764,10.738,16468,1215,1239,5429,8887,16268,25155,14.622,5.166,18010,27004,8994,15.697,5.228,503667,66.8,63.3,336528,318987,17541,5.2
South Dakota,1984,176193,15053,10462,5.938,24.482,2224,13.258,1635,9.747,17069,1174,1185,4457,11387,20643,32030,18.179,6.463,13449,21568,8119,12.241,4.608,507167,67.2,64.2,340716,325839,14877,4.4
South Dakota,1985,184416,15036,5702,3.092,26.997,1969,11.541,1987,11.646,17052,1437,1465,6434,11749,18846,30595,16.59,6.371,15894,24893,8999,13.498,4.88,506250,68.4,65.1,346113,329350,16763,4.8
South Dakota,1986,186618,15021,-2041,-1.094,29.656,1849,10.826,1828,10.703,17090,1275,1282,6079,10385,17287,27672,14.828,5.565,20282,29713,9431,15.922,5.054,511250,68.5,65.3,350108,333947,16161,4.6
South Dakota,1987,190285,15129,7783,4.09,27.555,2013,11.732,1880,10.957,17225,1315,1320,5746,14142,19857,33999,17.867,7.432,17156,26216,9060,13.777,4.761,515083,68.5,65.5,352681,337480,15201,4.3
South Dakota,1988,197655,15310,5198,2.63,27.827,1959,11.283,1715,9.877,17485,1177,1202,6151,12452,20247,32699,16.544,6.3,17058,27501,10443,13.914,5.283,518417,68.9,66,357032,342341,14691,4.1
South Dakota,1989,204362,15519,8495,4.157,24.437,1948,11.038,1628,9.225,17808,1173,1186,5465,9812,23653,33465,16.375,4.801,15344,24970,9626,12.219,4.71,519000,69.5,66.9,360907,346964,13943,3.9
South Dakota,1990,213826,15936,10477,4.9,23.964,2116,11.722,1654,9.163,18282,1194,1209,5035,12889,23209,36098,16.882,6.028,15161,25621,10460,11.982,4.892,500932,69.7,67.2,349299,336623,12676,3.6
South Dakota,1991,223968,16093,11795,5.266,25.513,2129,11.515,1663,8.995,18722,1204,1216,6462,16979,23387,40366,18.023,7.581,19032,28571,9539,12.757,4.259,505393,70.1,67.6,354181,341730,12451,3.5
South Dakota,1992,235343,16226,10427,4.431,24.636,1988,10.572,1777,9.45,18909,1171,1182,5968,12630,26787,39417,16.749,5.367,19457,28990,9533,12.318,4.051,511043,70.6,68.2,360930,348484,12446,3.4
South Dakota,1993,243677,16588,7134,2.928,24.862,1943,10.186,1614,8.462,19239,1087,1115,5415,10965,26461,37426,15.359,4.5,21393,30292,8899,12.431,3.652,519692,70.7,68.2,367165,354406,12759,3.5
South Dakota,1994,253191,17084,10382,4.1,22.585,2172,11.103,1593,8.143,19852,1136,1157,5843,13611,25363,38974,15.393,5.376,19070,28592,9522,11.293,3.761,529175,71.2,68.8,376619,364252,12367,3.3
South Dakota,1995,264430,17429,12053,4.558,19.947,2052,10.228,1630,8.125,20273,1168,1190,5577,11661,26765,38426,14.532,4.41,16553,26373,9820,9.974,3.714,537657,71.5,69.3,384621,372395,12226,3.2
South Dakota,1996,271648,17584,6314,2.324,24.223,2155,10.592,1812,8.906,20518,1309,1343,6598,15668,23546,39214,14.436,5.768,21987,32900,10913,12.111,4.017,545307,71.6,69.2,390438,377606,12832,3.3
South Dakota,1997,277318,17655,4440,1.601,27.178,2211,10.738,2062,10.014,20665,1353,1398,7217,15282,26843,42125,15.19,5.511,23948,37685,13737,13.589,4.954,548956,71.7,69.6,393844,382286,11558,2.9
South Dakota,1998,287859,17912,10990,3.818,21.568,2128,10.198,1904,9.125,20978,1330,1367,6389,12264,29768,42032,14.602,4.26,20686,31042,10356,10.784,3.598,551772,72.1,70.1,398001,386618,11383,2.9
South Dakota,1999,295629,17964,4866,1.646,23.764,2070,9.836,1952,9.275,21105,1344,1382,6299,14774,25218,39992,13.528,4.997,22902,35126,12224,11.882,4.135,556421,72.5,70.5,403381,392449,10932,2.7
South Dakota,2000,303526,18052,7954,2.621,24.984,1978,9.337,1859,8.775,21245,1271,1317,6077,13803,32068,45871,15.113,4.548,25631,37917,12286,12.492,4.048,561564,72.7,70.9,408496,398124,10372,2.5
South Dakota,2001,310831,18069,5251,1.689,25.804,2039,9.566,1972,9.252,21348,1277,1301,6624,20886,24469,45355,14.592,6.719,27674,40104,12430,12.902,3.999,566359,73,70.8,413493,401072,12421,3
South Dakota,2002,307332,18294,-12793,-4.163,28.272,2417,11.201,2039,9.449,21767,1297,1317,9298,16409,27035,43444,14.136,5.339,37134,56237,19103,18.298,6.216,571138,73,70.6,416793,403343,13450,3.2
South Dakota,2003,301884,18452,1593,0.528,26.239,2142,9.822,2034,9.326,21863,1251,1269,6436,12773,28426,41199,13.647,4.231,25320,39606,14286,13.12,4.732,576254,73.1,70.6,421524,406897,14627,3.5
South Dakota,2004,306877,18796,9464,3.084,23.252,2222,10.071,1832,8.303,22259,1192,1199,5224,13766,31376,45142,14.71,4.486,23051,35678,12627,11.626,4.115,582859,73.1,70.4,425953,410618,15335,3.6
South Dakota,2005,313841,19091,5346,1.703,22.516,2199,9.812,1894,8.451,22564,1223,1242,5609,11170,29509,40679,12.962,3.559,24252,35333,11081,11.258,3.531,589510,72.8,70.2,429361,414088,15273,3.6
South Dakota,2006,322881,19300,12602,3.903,20.34,2534,11.148,2202,9.688,22896,1525,1553,6815,14962,30477,45439,14.073,4.634,22290,32837,10547,10.17,3.267,597236,72.5,70.3,432760,419816,12944,3
South Dakota,2007,329393,19435,2904,0.882,25.514,2402,10.431,2049,8.898,23204,1334,1345,6675,15429,29496,44925,13.639,4.684,29204,42021,12817,12.757,3.891,604823,72.1,70.1,436295,423910,12385,2.8
South Dakota,2008,334189,19340,7177,2.148,23.625,2168,9.344,2128,9.172,23222,1460,1474,7119,14288,32365,46653,13.96,4.275,24557,39476,14919,11.812,4.464,611461,71.8,69.6,439212,425670,13542,3.1
South Dakota,2009,334469,19219,-6772,-2.025,22.285,1927,8.302,2117,9.12,23117,1407,1417,7869,11716,25553,37269,11.143,3.503,32053,44041,11988,13.167,3.584,617610,71.5,68.2,441300,421123,20177,4.6
South Dakota,2010,330419,19229,-1633,-0.494,22.474,1977,8.529,1857,8.012,23239,1203,1212,5802,13560,23570,37130,11.237,4.104,28492,38763,10271,11.731,3.108,619307,71.6,68.1,443618,421815,21803,4.9
South Dakota,2011,327580,19116,-2945,-0.899,21.353,1907,8.211,1928,8.302,23214,1240,1281,7060,10291,24683,34974,10.676,3.142,27545,37919,10374,11.575,3.167,623838,71.5,68.2,445866,425367,20499,4.6
South Dakota,2012,330653,19245,9085,2.748,20.015,2081,8.92,1838,7.879,23450,1205,1224,5307,12952,29223,42175,12.755,3.917,23437,33090,9653,10.007,2.919,631724,70.8,67.9,447056,428943,18113,4.1
South Dakota,2013,337580,19324,5458,1.617,20.755,1954,8.309,1802,7.663,23593,1156,1164,5544,10481,30009,40490,11.994,3.105,22694,35032,12338,10.377,3.655,638676,70.1,67.5,447479,430834,16645,3.7
South Dakota,2014,343733,19366,7013,2.04,18.378,1885,7.973,1789,7.567,23690,1187,1207,5477,11208,27391,38599,11.229,3.261,22735,31586,8851,9.189,2.575,643820,70,67.7,450769,435733,15036,3.3
South Dakota,2015,349845,19598,5811,1.661,17.732,2094,8.77,1741,7.292,24052,1167,1192,6035,11437,25391,36828,10.527,3.269,21224,31017,9793,8.866,2.799,648268,69.9,67.8,453091,439293,13798,3
South Dakota,2016,355774,19770,5477,1.539,17.339,2101,8.669,1741,7.183,24417,1198,1213,5106,11137,25183,36320,10.209,3.13,23084,30843,7759,8.669,2.181,654760,69.5,67.4,455133,441418,13715,3
South Dakota,2017,358677,19792,1004,0.28,22.185,1924,7.879,1921,7.867,24421,1167,1182,6394,11563,29228,40791,11.373,3.224,27588,39787,12199,11.093,3.401,658460,69.2,67,455339,441450,13889,3.1
South Dakota,2018,359591,19880,-525,-0.146,20.607,2030,8.302,1932,7.901,24502,1232,1263,6698,11184,25867,37051,10.304,3.11,24973,37576,12603,10.45,3.505,663384,69.2,67.3,459202,446413,12789,2.8
South Dakota,2019,359364,19952,-3,-0.001,18.676,2003,8.155,1882,7.663,24621,1263,1281,5811,10662,22895,33557,9.338,2.967,24426,33560,9134,9.339,2.542,669499,69.4,67.5,464665,451735,12930,2.8
South Dakota,2020,362748,20036,5577,1.537,19.771,2163,8.752,1970,7.971,24810,1256,1317,7552,14729,26707,41436,11.423,4.06,24138,35859,11721,9.885,3.231,674169,68.9,66,464293,444895,19398,4.2
South Dakota,2021,364733,20410,-2002,-0.549,20.884,2259,9.027,1829,7.309,25239,1234,1258,5884,11625,26460,38085,10.442,3.187,29696,40087,10391,10.991,2.849,682022,68.7,67,468876,456631,12245,2.6
South Dakota,2022,367747,20799,10093,2.745,21.225,2506,9.832,1993,7.819,25745,1432,1463,5965,13716,35404,49120,13.357,3.73,27178,39027,11849,10.612,3.222,693689,68.4,67,474514,464946,9568,2
Tennessee,1978,1335173,67861,104613,7.835,25.739,11998,15.097,9303,11.706,80821,6433,6488,33150,88792,187649,276441,20.705,6.65,100150,171828,71678,12.869,5.368,3254167,60.7,57.2,1976356,1861405,114951,5.8
Tennessee,1979,1426933,69942,60946,4.271,25.959,11705,14.226,9229,11.217,83515,6603,6649,35830,80288,165865,246153,17.251,5.627,120972,185207,64235,12.979,4.502,3330417,61.2,57.6,2036959,1917893,119066,5.8
Tennessee,1980,1447744,70198,-17922,-1.238,28.144,10575,12.618,10007,11.94,84094,7327,7408,38333,70924,132806,203730,14.072,4.899,154523,221652,67129,15.31,4.637,3399000,60.9,56.5,2070888,1921618,149270,7.2
Tennessee,1981,1432332,69775,-10284,-0.718,29.007,10292,12.237,10154,12.073,84174,7547,7629,36652,78717,129023,207740,14.504,5.496,153097,218024,64927,15.222,4.533,3441750,61.4,56,2114787,1926377,188410,8.9
Tennessee,1982,1416933,68715,-23109,-1.631,30.391,10623,12.653,11129,13.255,83705,8024,8130,41566,79775,135536,215311,15.196,5.63,169448,238420,68972,16.826,4.868,3476417,61.4,54.2,2133426,1883673,249753,11.7
Tennessee,1983,1397410,69427,-18302,-1.31,31.668,11240,13.409,10986,13.106,83954,7116,7246,40646,81683,139582,221265,15.834,5.845,150583,239567,88984,17.144,6.368,3504917,62.3,55,2183143,1929318,253825,11.6
Tennessee,1984,1455560,74038,131845,9.058,22.507,14055,16.212,8630,9.954,89408,6462,6568,37376,113302,182347,295649,20.312,7.784,108883,163804,54921,11.254,3.773,3542000,62.9,57.3,2226675,2030540,196135,8.8
Tennessee,1985,1544318,75123,47673,3.087,28.929,12408,13.774,11012,12.224,90784,7850,7941,46093,92108,178940,271048,17.551,5.964,131940,223375,91435,14.464,5.921,3595667,62.6,57.7,2252329,2073593,178736,7.9
Tennessee,1986,1591238,76810,63444,3.987,28.516,12998,14.129,10531,11.447,93230,7449,7602,48603,102579,187741,290320,18.245,6.446,147040,226876,79836,14.258,5.017,3628750,63.2,58.2,2293092,2111485,181607,7.9
Tennessee,1987,1653764,78685,59613,3.605,31.635,14068,14.84,10957,11.558,96353,7630,7712,51036,127060,194135,321195,19.422,7.683,158152,261582,103430,15.817,6.254,3680250,63.3,59.1,2330559,2175012,155547,6.7
Tennessee,1988,1742695,80515,80654,4.628,31.87,14162,14.457,11192,11.425,99442,7593,7725,51612,152285,206069,358354,20.563,8.738,168698,277700,109002,15.935,6.255,3720667,62.7,59.1,2333637,2198415,135222,5.8
Tennessee,1989,1808167,82250,47075,2.603,30.313,13902,13.781,11124,11.027,102268,7748,7987,57392,120582,200545,321127,17.76,6.669,165921,274052,108131,15.156,5.98,3752583,63,59.8,2363369,2242800,120569,5.1
Tennessee,1990,1854942,83278,53911,2.906,26.575,12823,12.435,11161,10.823,103952,8006,8155,49999,111068,189314,300382,16.194,5.988,163734,246471,82737,13.287,4.46,3765396,63.7,60.3,2398216,2270895,127321,5.3
Tennessee,1991,1865849,82681,-35250,-1.889,29.812,12733,12.216,11855,11.374,104671,8285,8467,64528,112565,165561,278126,14.906,6.033,210404,313376,102972,16.795,5.519,3822509,63.3,59.1,2418517,2258759,159758,6.6
Tennessee,1992,1871561,83262,46516,2.485,28.314,12205,11.623,11434,10.889,105393,7334,7505,46705,96807,214669,311476,16.643,5.173,167930,264960,97030,14.157,5.184,3875816,63.7,59.6,2469223,2309670,159553,6.5
Tennessee,1993,1920561,85652,49045,2.554,26.799,12431,11.671,10142,9.522,107656,6694,6922,42285,99285,207109,306394,15.953,5.17,177402,257349,79947,13.4,4.163,3936541,64.4,60.6,2534515,2386930,147585,5.8
Tennessee,1994,1981990,87682,68000,3.431,25.417,12826,11.758,10239,9.386,110378,7058,7213,46366,117852,202030,319882,16.139,5.946,155971,251882,95911,12.709,4.839,4003265,66.4,63.2,2657248,2529614,127634,4.8
Tennessee,1995,2067160,90107,112746,5.454,23.101,13546,12.1,10370,9.263,113543,7151,7354,44647,122014,229504,351518,17.005,5.902,160199,238772,78573,11.551,3.801,4075573,66.8,63.4,2723127,2582870,140257,5.2
Tennessee,1996,2132935,91298,36362,1.705,27.539,13743,12.007,11101,9.698,115782,7902,8054,54602,126753,203306,330059,15.474,5.943,195061,293697,98636,13.77,4.624,4150130,66.6,63.1,2763249,2620208,143041,5.2
Tennessee,1997,2186316,91995,54135,2.476,29.607,14200,12.174,12525,10.738,117481,8410,8668,59301,130925,246857,377782,17.279,5.988,213402,323647,110245,14.803,5.043,4218938,65.9,62.4,2780642,2634225,146417,5.3
Tennessee,1998,2269209,92726,64579,2.846,27.377,13505,11.395,12107,10.215,119220,8027,8226,49091,140759,234444,375203,16.535,6.203,201170,310624,109454,13.689,4.823,4272662,65.8,62.9,2810087,2688519,121568,4.3
Tennessee,1999,2323932,92377,21991,0.946,29.194,13122,10.981,12535,10.49,119787,8189,8433,51461,129511,231699,361210,15.543,5.573,219143,339219,120076,14.597,5.167,4317553,65.8,63.2,2842999,2730146,112853,4
Tennessee,2000,2359919,91703,57035,2.417,27.404,12395,10.342,12387,10.335,119855,7989,8244,48864,119874,260516,380390,16.119,5.08,207544,323355,115811,13.702,4.907,4358399,65.4,62.8,2849026,2738785,110241,3.9
Tennessee,2001,2368500,90645,-32594,-1.376,29.709,12450,10.427,13190,11.047,119029,7955,8323,67763,124084,227748,351832,14.855,5.239,244148,384426,140278,16.231,5.923,4401204,64.9,62,2857659,2728621,129038,4.5
Tennessee,2002,2333994,90262,-60478,-2.591,31.453,13302,11.145,13561,11.362,119228,7933,8162,62015,136947,230111,367058,15.727,5.867,288413,427536,139123,18.318,5.961,4444871,65.2,61.9,2898948,2750424,148524,5.1
Tennessee,2003,2301099,90610,-4698,-0.204,30.514,12839,10.748,12321,10.315,119711,7587,7804,47683,129286,221789,351075,15.257,5.618,239158,355773,116615,15.461,5.068,4492255,64.7,61.1,2904566,2744351,160215,5.5
Tennessee,2004,2321407,92207,39828,1.716,26.264,12960,10.738,11032,9.141,121654,7079,7282,45877,114742,229928,344670,14.847,4.943,200850,304842,103992,13.132,4.48,4541581,63.8,60.4,2897792,2742911,154881,5.3
Tennessee,2005,2351449,92989,19410,0.825,26.69,13134,10.732,11700,9.56,123096,7623,7833,46873,111066,222139,333205,14.17,4.723,218592,313795,95203,13.345,4.049,4610117,62.9,59.4,2898490,2738224,160266,5.5
Tennessee,2006,2406889,94204,86993,3.614,24.057,14553,11.698,11905,9.569,125735,7799,8015,44538,135657,240849,376506,15.643,5.636,196151,289513,93362,12.029,3.879,4692392,64.2,60.9,3014749,2856079,158670,5.3
Tennessee,2007,2458528,95035,25375,1.032,29.274,14034,11.087,12307,9.723,127442,7664,7816,48339,127825,257403,385228,15.669,5.199,242525,359853,117328,14.637,4.772,4760074,63.9,61,3043258,2901946,141312,4.6
Tennessee,2008,2481705,94325,11936,0.481,28.077,12990,10.177,12534,9.819,127874,8344,8450,47573,123111,237218,360329,14.519,4.961,253387,348393,95006,14.038,3.828,4821665,63.5,59.4,3060778,2862093,198685,6.5
Tennessee,2009,2410947,91667,-166748,-6.916,21.576,10832,8.548,13784,10.877,125249,8861,9106,56681,92863,167233,260096,10.788,3.852,317409,426844,109435,17.704,4.539,4868441,62.3,56,3032658,2725134,307524,10.1
Tennessee,2010,2302315,89970,-50060,-2.174,23.358,10459,8.41,12233,9.836,123479,7674,7902,47711,89103,179786,268889,11.679,3.87,224999,318949,93950,13.853,4.081,4925390,62.8,56.6,3093118,2789056,304062,9.8
Tennessee,2011,2293990,88955,33437,1.458,22.459,10652,8.664,11749,9.556,122400,7436,7681,43041,79176,211865,291041,12.687,3.451,170462,257604,87142,11.23,3.799,4973466,62.7,57,3117492,2833278,284214,9.1
Tennessee,2012,2339701,88652,53591,2.291,21.95,10672,8.724,10806,8.834,122258,6661,6831,39922,86064,224304,310368,13.265,3.678,176592,256777,80185,10.975,3.427,5020351,61.7,56.8,3096322,2849727,246595,8
Tennessee,2013,2388475,88746,44214,1.851,22.591,10928,8.927,10516,8.59,122621,6531,6689,38711,92011,221988,313999,13.146,3.852,187186,269785,82599,11.295,3.458,5064575,60.8,56.1,3078892,2840127,238765,7.8
