Year,Country_Code,Country_Name,Host_city,Host_country,Gold,Silver,Bronze,MedalTotal,Population,LifeExpectancy,Region,IncomeGroup,GDP
2008,AUT,Austria,Beijing,China,0,1,2,3,8321496.0,80.43170732,Europe & Central Asia,High income,521372790149.078
2008,IRL,Ireland,Beijing,China,0,1,2,3,4489544.0,80.09512195,Europe & Central Asia,High income,275305825394.048
2008,KGZ,Kyrgyzstan,Beijing,China,0,1,2,3,5318700.0,68.45121951,Europe & Central Asia,Lower middle income,26034874118.0585
2008,SRB,Serbia,Beijing,China,0,1,2,3,7350222.0,73.88536585,Europe & Central Asia,Upper middle income,122745280158.984
2008,DZA,Algeria,Beijing,China,0,1,1,2,34569592.0,72.941,Middle East & North Africa,Upper middle income,494727662589.882
2008,BHS,Bahamas,Beijing,China,0,1,1,2,362795.0,72.667,Latin America & Caribbean,High income,12350845047.4154
2008,MAR,Morocco,Beijing,China,0,1,1,2,31634992.0,70.048,Middle East & North Africa,Lower middle income,220732210265.098
2008,TJK,Tajikistan,Beijing,China,0,1,1,2,7324627.0,67.688,Europe & Central Asia,Lower middle income,16937726138.3628
2008,CHL,Chile,Beijing,China,0,1,0,1,16661462.0,78.484,Latin America & Caribbean,High income,396020751999.013
2008,ECU,Ecuador,Beijing,China,0,1,0,1,14496797.0,74.983,Latin America & Caribbean,Upper middle income,167037723591.341
2008,ISL,Iceland,Beijing,China,0,1,0,1,317414.0,81.6097561,Europe & Central Asia,High income,19441215501.5543
2008,MYS,Malaysia,Beijing,China,0,1,0,1,27664296.0,74.25,East Asia & Pacific,Upper middle income,631487926615.949
2008,WSM,Samoa,Beijing,China,0,1,0,1,191787.0,72.155,East Asia & Pacific,Lower middle income,1175826434.28425
2008,SGP,Singapore,Beijing,China,0,1,0,1,4839396.0,80.7902439,East Asia & Pacific,High income,420797401026.747
2008,ZAF,South Africa,Beijing,China,0,1,0,1,50565812.0,56.022,Sub-Saharan Africa,Upper middle income,730535412543.499
2008,SDN,Sudan,Beijing,China,0,1,0,1,32065241.0,61.206,Sub-Saharan Africa,Low income,188712858640.32
2008,VNM,Vietnam,Beijing,China,0,1,0,1,85597241.0,73.411,East Asia & Pacific,Lower middle income,567197123348.626
2008,EGY,Egypt,Beijing,China,0,0,2,2,83844783.0,69.319,Middle East & North Africa,Lower middle income,1064000811008.8
2008,AFG,Afghanistan,Beijing,China,0,0,1,1,26427199.0,59.852,South Asia,Low income,58036781460.4599
2008,ISR,Israel,Beijing,China,0,0,1,1,7308800.0,80.95121951,Middle East & North Africa,High income,267379403001.545
2008,MUS,Mauritius,Beijing,China,0,0,1,1,1244121.0,72.57073171,Sub-Saharan Africa,Upper middle income,21822232972.2558
2008,MDA,Moldova,Beijing,China,0,0,1,1,2868833.0,69.394,Europe & Central Asia,Upper middle income,27436652834.4172
2008,TGO,Togo,Beijing,China,0,0,1,1,6222482.0,56.695,Sub-Saharan Africa,Low income,11995971886.7227
2008,VEN,Venezuela,Beijing,China,0,0,1,1,27933833.0,72.436,Latin America & Caribbean,,
2012,USA,United States,London,Great Britain,46,28,30,104,313877662.0,78.74146341,North America,High income,19224164686361.3
2012,CHN,China,London,Great Britain,38,31,22,91,1354190000.0,76.192,East Asia & Pacific,Upper middle income,16230396597386.1
2012,GBR,Great Britain,London,Great Britain,29,17,19,65,63700215.0,80.90487805,Europe & Central Asia,High income,3139827685498.9
2012,RUS,Russia,London,Great Britain,20,20,28,68,143378447.0,70.07219512,Europe & Central Asia,High income,5176574783436.95
2012,KOR,South Korea,London,Great Britain,13,9,8,30,50199853.0,80.8195122,East Asia & Pacific,High income,1985102837153.81
2012,DEU,Germany,London,Great Britain,11,20,13,44,80425823.0,80.53902439,Europe & Central Asia,High income,4652850430055.43
2012,FRA,France,London,Great Britain,11,11,13,35,65662240.0,81.96829268,Europe & Central Asia,High income,3365615525034.34
2012,AUS,Australia,London,Great Britain,8,15,12,35,22733465.0,82.04634146,East Asia & Pacific,High income,1217702830573.72
2012,ITA,Italy,London,Great Britain,8,9,11,28,59539717.0,82.23902439,Europe & Central Asia,High income,2897168627205.99
2012,HUN,Hungary,London,Great Britain,8,4,6,18,9920362.0,75.06341463,Europe & Central Asia,High income,283231439476.0
2012,JPN,Japan,London,Great Britain,7,14,17,38,127629000.0,83.09609756,East Asia & Pacific,High income,5338123032664.63
2012,IRN,Iran,London,Great Britain,7,5,1,13,77324451.0,74.186,Middle East & North Africa,Upper middle income,1127264691633.12
2012,NLD,Netherlands,London,Great Britain,6,6,8,20,16754962.0,81.10487805,Europe & Central Asia,High income,1025899226262.88
2012,NZL,New Zealand,London,Great Britain,6,2,5,13,4408100.0,81.40731707,East Asia & Pacific,High income,188254871791.745
2012,UKR,Ukraine,London,Great Britain,5,4,10,19,45593342.0,70.94414634,Europe & Central Asia,Upper middle income,824791098010.669
2012,CUB,Cuba,London,Great Britain,5,3,7,15,11309290.0,77.833,Latin America & Caribbean,Upper middle income,
2012,ESP,Spain,London,Great Britain,4,10,5,19,46773055.0,82.42682927,Europe & Central Asia,High income,1904467808091.37
2012,JAM,Jamaica,London,Great Britain,4,5,3,12,2759817.0,73.433,Latin America & Caribbean,Upper middle income,26828382511.9075
2012,CZE,Czech Republic,London,Great Britain,4,3,4,11,10510785.0,78.07560976,Europe & Central Asia,High income,420776069980.555
2012,ZAF,South Africa,London,Great Britain,4,1,1,6,53145033.0,61.846,Sub-Saharan Africa,Upper middle income,782970839312.639
2012,PRK,North Korea,London,Great Britain,4,0,3,7,24887770.0,71.626,East Asia & Pacific,Low income,
2012,BRA,Brazil,London,Great Britain,3,5,9,17,199977707.0,73.552,Latin America & Caribbean,Upper middle income,3707614147323.18
2012,POL,Poland,London,Great Britain,3,2,6,11,38063164.0,76.74634146,Europe & Central Asia,High income,1113257587797.88
2012,ETH,Ethiopia,London,Great Britain,3,2,3,8,94451280.0,61.543,Sub-Saharan Africa,Low income,151052495068.288
2012,KAZ,Kazakhstan,London,Great Britain,3,1,7,11,16792090.0,69.52,Europe & Central Asia,Upper middle income,499821831247.413
2012,HRV,Croatia,London,Great Britain,3,1,2,6,4267558.0,76.92439024,Europe & Central Asia,High income,120105714019.753
2012,CAN,Canada,London,Great Britain,2,6,10,18,34713395.0,81.66365854,North America,High income,1847367512609.86
2012,BLR,Belarus,London,Great Britain,2,5,3,10,9446836.0,71.96585366,Europe & Central Asia,Upper middle income,244283939374.061
2012,KEN,Kenya,London,Great Britain,2,4,7,13,43725806.0,61.115,Sub-Saharan Africa,Lower middle income,192579148133.479
2012,DNK,Denmark,London,Great Britain,2,4,3,9,5591572.0,80.05121951,Europe & Central Asia,High income,340321410871.913
2012,ROU,Romania,London,Great Britain,2,4,1,7,20058035.0,74.41219512,Europe & Central Asia,High income,540270412708.976
2012,AZE,Azerbaijan,London,Great Britain,2,2,5,9,9295784.0,70.36,Europe & Central Asia,Upper middle income,181686766253.349
2012,CHE,Switzerland,London,Great Britain,2,2,0,4,7996861.0,82.69756098,Europe & Central Asia,High income,604243005804.543
2012,NOR,Norway,London,Great Britain,2,1,1,4,5018573.0,81.45121951,Europe & Central Asia,High income,423819230890.593
2012,LTU,Lithuania,London,Great Britain,2,0,3,5,2987773.0,73.86341463,Europe & Central Asia,High income,96108197307.2177
2012,TUN,Tunisia,London,Great Britain,2,0,1,3,11174383.0,75.55,Middle East & North Africa,Lower middle income,135705296262.735
2012,SWE,Sweden,London,Great Britain,1,4,3,8,9519374.0,81.70487805,Europe & Central Asia,High income,538021674926.701
2012,COL,Colombia,London,Great Britain,1,3,5,9,45782417.0,75.597,Latin America & Caribbean,Upper middle income,711250709623.894
2012,MEX,Mexico,London,Great Britain,1,3,4,8,115755909.0,74.574,Latin America & Caribbean,Upper middle income,2475084575406.17
2012,GEO,Georgia,London,Great Britain,1,2,3,6,3728874.0,72.412,Europe & Central Asia,Upper middle income,49198613272.7027
2012,IRL,Ireland,London,Great Britain,1,1,4,6,4599533.0,80.84634146,Europe & Central Asia,High income,268727708282.301
2012,ARG,Argentina,London,Great Britain,1,1,2,4,41733271.0,76.467,Latin America & Caribbean,Upper middle income,1215655504668.18
2012,SRB,Serbia,London,Great Britain,1,1,2,4,7199077.0,74.83658537,Europe & Central Asia,Upper middle income,121877574240.486
2012,SVN,Slovenia,London,Great Britain,1,1,2,4,2057159.0,80.12439024,Europe & Central Asia,High income,77794000739.2195
2012,TTO,Trinidad and Tobago,London,Great Britain,1,1,2,4,1430377.0,73.716,Latin America & Caribbean,High income,50006944497.6687
2012,TUR,Turkey,London,Great Britain,1,1,1,3,75175827.0,75.678,Europe & Central Asia,Upper middle income,1683408068194.13
2012,DOM,Dominican Republic,London,Great Britain,1,1,0,2,10030882.0,72.514,Latin America & Caribbean,Upper middle income,154523752861.782
2012,TPE,Chinese Taipei,London,Great Britain,1,0,1,2,,,,,
2012,LVA,Latvia,London,Great Britain,1,0,1,2,2034319.0,73.77804878,Europe & Central Asia,High income,56336918171.2755
2012,DZA,Algeria,London,Great Britain,1,0,0,1,37260563.0,74.202,Middle East & North Africa,Upper middle income,553407666220.119
2012,BHS,Bahamas,London,Great Britain,1,0,0,1,382061.0,72.753,Latin America & Caribbean,High income,12453408054.2508
2012,BHR,Bahrain,London,Great Britain,1,0,0,1,1224939.0,79.081,Middle East & North Africa,High income,64003681307.5208
2012,GRD,Grenada,London,Great Britain,1,0,0,1,115912.0,75.042,Latin America & Caribbean,Upper middle income,1485185905.27262
2012,UGA,Uganda,London,Great Britain,1,0,0,1,34273295.0,58.817,Sub-Saharan Africa,Low income,82584785315.0513
2012,VEN,Venezuela,London,Great Britain,1,0,0,1,29470426.0,73.036,Latin America & Caribbean,,
2012,EGY,Egypt,London,Great Britain,0,3,1,4,91240376.0,70.085,Middle East & North Africa,Lower middle income,1218248265994.59
2012,IND,India,London,Great Britain,0,2,4,6,1274487215.0,67.887,South Asia,Lower middle income,6982122438466.47
2012,MNG,Mongolia,London,Great Britain,0,2,3,5,2792349.0,68.111,East Asia & Pacific,Upper middle income,34300565349.9306
2012,THA,Thailand,London,Great Britain,0,2,2,4,69157023.0,76.772,East Asia & Pacific,Upper middle income,1240753782255.18
2012,BGR,Bulgaria,London,Great Britain,0,2,1,3,7305888.0,74.31463415,Europe & Central Asia,High income,166604558671.786
2012,FIN,Finland,London,Great Britain,0,2,1,3,5413971.0,80.62682927,Europe & Central Asia,High income,295732082082.493
2012,IDN,Indonesia,London,Great Britain,0,2,1,3,250222695.0,68.973,East Asia & Pacific,Upper middle income,2453351888053.6
2012,SVK,Slovakia,London,Great Britain,0,1,3,4,5407579.0,76.1097561,Europe & Central Asia,High income,167101631564.303
2012,BEL,Belgium,London,Great Britain,0,1,2,3,11106932.0,80.38536585,Europe & Central Asia,High income,637410158770.11
2012,ARM,Armenia,London,Great Britain,0,1,1,2,2914421.0,73.454,Europe & Central Asia,Upper middle income,35673112559.6373
2012,EST,Estonia,London,Great Britain,0,1,1,2,1322696.0,76.32682927,Europe & Central Asia,High income,44608456040.8019
2012,MYS,Malaysia,London,Great Britain,0,1,1,2,29660212.0,74.944,East Asia & Pacific,Upper middle income,741981040741.641
2012,PRI,Puerto Rico,London,Great Britain,0,1,1,2,3634488.0,78.461,Latin America & Caribbean,High income,151374890421.617
2012,BWA,Botswana,London,Great Britain,0,1,0,1,2175425.0,60.8,Sub-Saharan Africa,Upper middle income,31540688283.1084
2012,CYP,Cyprus,London,Great Britain,0,1,0,1,1156556.0,80.109,Europe & Central Asia,High income,34489376368.5287
2012,GAB,Gabon,London,Great Britain,0,1,0,1,1836705.0,64.587,Sub-Saharan Africa,Upper middle income,37350803278.812
2012,GTM,Guatemala,London,Great Britain,0,1,0,1,14781942.0,71.463,Latin America & Caribbean,Upper middle income,152164063758.314
2012,MNE,Montenegro,London,Great Britain,0,1,0,1,620601.0,76.2,Europe & Central Asia,Upper middle income,12340631910.0985
2012,PRT,Portugal,London,Great Britain,0,1,0,1,10514844.0,80.37317073,Europe & Central Asia,High income,365610068366.609
2012,UZB,Uzbekistan,London,Great Britain,0,0,3,3,29774500.0,69.874,Europe & Central Asia,Lower middle income,170506601552.816
2012,GRC,Greece,London,Great Britain,0,0,2,2,11045011.0,80.63414634,Europe & Central Asia,High income,348584203306.69
2012,QAT,Qatar,London,Great Britain,0,0,2,2,1905660.0,79.227,Middle East & North Africa,High income,247739482090.122
2012,SGP,Singapore,London,Great Britain,0,0,2,2,5312437.0,81.99512195,East Asia & Pacific,High income,535232532510.318
2012,AFG,Afghanistan,London,Great Britain,0,0,1,1,30466479.0,61.923,South Asia,Low income,91231454557.6403
2012,CMR,Cameroon,London,Great Britain,0,0,1,1,21032684.0,57.792,Sub-Saharan Africa,Lower middle income,91152362160.2388
2012,HKG,Hong Kong,London,Great Britain,0,0,1,1,7150100.0,83.4502439,East Asia & Pacific,High income,421965736629.529
2012,KWT,Kuwait,London,Great Britain,0,0,1,1,3394663.0,78.812,Middle East & North Africa,High income,210397968569.356
2012,MAR,Morocco,London,Great Britain,0,0,1,1,33352169.0,71.679,Middle East & North Africa,Lower middle income,257767710580.608
2012,SAU,Saudi Arabia,London,Great Britain,0,0,1,1,30821543.0,76.461,Middle East & North Africa,High income,1420111161359.37
2012,TJK,Tajikistan,London,Great Britain,0,0,1,1,7956382.0,68.484,Europe & Central Asia,Lower middle income,21638791827.4526
2012,VNM,Vietnam,London,Great Britain,0,0,1,1,89301326.0,73.704,East Asia & Pacific,Lower middle income,714280851405.542
2016,USA,United States,Rio de Janeiro,Brazil,46,37,38,121,323071755.0,78.53902439,North America,High income,21096585402410.0
2016,GBR,Great Britain,Rio de Janeiro,Brazil,27,23,17,67,65611593.0,81.15609756,Europe & Central Asia,High income,3436241713134.26
2016,CHN,China,Rio de Janeiro,Brazil,26,18,26,70,1387790000.0,77.218,East Asia & Pacific,Upper middle income,21490223756848.4
2016,RUS,Russia,Rio de Janeiro,Brazil,19,17,20,56,145015460.0,71.65121951,Europe & Central Asia,High income,5211625906529.59
2016,DEU,Germany,Rio de Janeiro,Brazil,17,10,15,42,82348669.0,80.9902439,Europe & Central Asia,High income,4955833501819.28
2016,JPN,Japan,Rio de Janeiro,Brazil,12,8,21,41,127076000.0,83.98487805,East Asia & Pacific,High income,5588328029133.45
2016,FRA,France,Rio de Janeiro,Brazil,10,18,14,42,66724104.0,82.57317073,Europe & Central Asia,High income,3493264623899.88
2016,KOR,South Korea,Rio de Janeiro,Brazil,9,3,9,21,51217803.0,82.27560976,East Asia & Pacific,High income,2236912296310.75
2016,ITA,Italy,Rio de Janeiro,Brazil,8,12,8,28,60627498.0,83.24390244,Europe & Central Asia,High income,2902901661247.72
2016,AUS,Australia,Rio de Janeiro,Brazil,8,11,10,29,24190907.0,82.44878049,East Asia & Pacific,High income,1346657576080.08
2016,NLD,Netherlands,Rio de Janeiro,Brazil,8,7,4,19,17030314.0,81.56097561,Europe & Central Asia,High income,1082727351270.93
2016,HUN,Hungary,Rio de Janeiro,Brazil,8,3,4,15,9814023.0,76.06341463,Europe & Central Asia,High income,318541844292.138
2016,BRA,Brazil,Rio de Janeiro,Brazil,7,6,6,19,206859578.0,74.442,Latin America & Caribbean,Upper middle income,3580891601615.87
2016,ESP,Spain,Rio de Janeiro,Brazil,7,4,6,17,46484062.0,83.32926829,Europe & Central Asia,High income,2037092007649.18
2016,KEN,Kenya,Rio de Janeiro,Brazil,6,6,1,13,47894670.0,62.163,Sub-Saharan Africa,Lower middle income,229641252624.049
2016,JAM,Jamaica,Rio de Janeiro,Brazil,6,3,2,11,2802695.0,72.02,Latin America & Caribbean,Upper middle income,27780369056.4683
2016,HRV,Croatia,Rio de Janeiro,Brazil,5,3,2,10,4174349.0,78.02195122,Europe & Central Asia,High income,126835408640.182
2016,CUB,Cuba,Rio de Janeiro,Brazil,5,2,4,11,11342012.0,77.643,Latin America & Caribbean,Upper middle income,
2016,NZL,New Zealand,Rio de Janeiro,Brazil,4,9,5,18,4714100.0,81.65853659,East Asia & Pacific,High income,216012844641.47
2016,CAN,Canada,Rio de Janeiro,Brazil,4,3,15,22,36110803.0,81.92487805,North America,High income,1977619095748.98
2016,UZB,Uzbekistan,Rio de Janeiro,Brazil,4,2,7,13,31847900.0,70.755,Europe & Central Asia,Lower middle income,222073629444.303
2016,KAZ,Kazakhstan,Rio de Janeiro,Brazil,3,5,10,18,17794055.0,72.41,Europe & Central Asia,Upper middle income,564833535212.271
2016,COL,Colombia,Rio de Janeiro,Brazil,3,2,3,8,47625955.0,76.471,Latin America & Caribbean,Upper middle income,821299289722.908
2016,CHE,Switzerland,Rio de Janeiro,Brazil,3,2,2,7,8373338.0,83.60243902,Europe & Central Asia,High income,653115824072.338
2016,IRN,Iran,Rio de Janeiro,Brazil,3,1,4,8,83306231.0,75.6,Middle East & North Africa,Upper middle income,1250109175218.83
2016,GRC,Greece,Rio de Janeiro,Brazil,3,1,2,6,10775971.0,81.38780488,Europe & Central Asia,High income,339100716785.997
2016,ARG,Argentina,Rio de Janeiro,Brazil,3,1,0,4,43590368.0,76.308,Latin America & Caribbean,Upper middle income,1220825572073.07
2016,DNK,Denmark,Rio de Janeiro,Brazil,2,6,7,15,5728010.0,80.85365854,Europe & Central Asia,High income,368833181037.194
2016,SWE,Sweden,Rio de Janeiro,Brazil,2,6,3,11,9923085.0,82.30731707,Europe & Central Asia,High income,596062979008.643
2016,ZAF,South Africa,Rio de Janeiro,Brazil,2,6,2,10,56422274.0,64.747,Sub-Saharan Africa,Upper middle income,830012772423.058
2016,UKR,Ukraine,Rio de Janeiro,Brazil,2,5,4,11,45038236.0,71.47634146,Europe & Central Asia,Upper middle income,685824833329.567
2016,SRB,Serbia,Rio de Janeiro,Brazil,2,4,2,8,7058322.0,75.68780488,Europe & Central Asia,Upper middle income,129833162585.71
2016,POL,Poland,Rio de Janeiro,Brazil,2,3,6,11,37970087.0,77.85121951,Europe & Central Asia,High income,1252921699506.67
2016,PRK,North Korea,Rio de Janeiro,Brazil,2,3,2,7,25389611.0,72.805,East Asia & Pacific,Low income,
2016,BEL,Belgium,Rio de Janeiro,Brazil,2,2,2,6,11331422.0,81.43902439,Europe & Central Asia,High income,672131229555.535
2016,THA,Thailand,Rio de Janeiro,Brazil,2,2,2,6,70607037.0,78.049,East Asia & Pacific,Upper middle income,1372549441171.44
2016,SVK,Slovakia,Rio de Janeiro,Brazil,2,2,0,4,5430798.0,77.16585366,Europe & Central Asia,High income,185148519618.575
2016,GEO,Georgia,Rio de Janeiro,Brazil,2,1,4,7,3727505.0,73.569,Europe & Central Asia,Upper middle income,57563697329.2467
2016,AZE,Azerbaijan,Rio de Janeiro,Brazil,1,7,10,18,9757812.0,72.004,Europe & Central Asia,Upper middle income,193500557074.845
2016,BLR,Belarus,Rio de Janeiro,Brazil,1,4,4,9,9469379.0,73.82682927,Europe & Central Asia,Upper middle income,235285278076.148
2016,TUR,Turkey,Rio de Janeiro,Brazil,1,3,4,8,79277962.0,76.66,Europe & Central Asia,Upper middle income,2100639322774.27
2016,ARM,Armenia,Rio de Janeiro,Brazil,1,3,0,4,2865835.0,74.664,Europe & Central Asia,Upper middle income,39477396165.156
2016,CZE,Czech Republic,Rio de Janeiro,Brazil,1,2,7,10,10566332.0,79.02682927,Europe & Central Asia,High income,464773002913.374
2016,ETH,Ethiopia,Rio de Janeiro,Brazil,1,2,5,8,105293228.0,64.392,Sub-Saharan Africa,Low income,222490340833.501
2016,SVN,Slovenia,Rio de Janeiro,Brazil,1,2,1,4,2065042.0,81.17560976,Europe & Central Asia,High income,83454650789.4524
2016,IDN,Indonesia,Rio de Janeiro,Brazil,1,2,0,3,261850182.0,69.798,East Asia & Pacific,Upper middle income,2995493305785.44
2016,ROU,Romania,Rio de Janeiro,Brazil,1,1,2,4,19702267.0,75.2097561,Europe & Central Asia,High income,598506169249.161
2016,BHR,Bahrain,Rio de Janeiro,Brazil,1,1,0,2,1409661.0,79.557,Middle East & North Africa,High income,74937227636.7611
2016,VNM,Vietnam,Rio de Janeiro,Brazil,1,1,0,2,93126529.0,73.938,East Asia & Pacific,Lower middle income,915860832928.699
2016,TPE,Chinese Taipei,Rio de Janeiro,Brazil,1,0,2,3,,,,,
2016,BHS,Bahamas,Rio de Janeiro,Brazil,1,0,1,2,395976.0,73.537,Latin America & Caribbean,High income,12323400786.2415
2016,IOP,Independent Olympic Athletes,Rio de Janeiro,Brazil,1,0,1,2,,,,,
2016,CIV,Ivory Coast,Rio de Janeiro,Brazil,1,0,1,2,24213622.0,58.06,Sub-Saharan Africa,Lower middle income,138285633654.093
2016,FJI,Fiji,Rio de Janeiro,Brazil,1,0,0,1,918371.0,67.24,East Asia & Pacific,Upper middle income,11415881578.6557
2016,JOR,Jordan,Rio de Janeiro,Brazil,1,0,0,1,9964656.0,75.215,Middle East & North Africa,Lower middle income,93278399190.7063
2016,XKX,Kosovo,Rio de Janeiro,Brazil,1,0,0,1,1777557.0,78.981,Europe & Central Asia,Upper middle income,18548724460.525
2016,PRI,Puerto Rico,Rio de Janeiro,Brazil,1,0,0,1,3406672.0,80.27,Latin America & Caribbean,High income,145684836860.538
2016,SGP,Singapore,Rio de Janeiro,Brazil,1,0,0,1,5607283.0,82.84634146,East Asia & Pacific,High income,622002967448.121
2016,TJK,Tajikistan,Rio de Janeiro,Brazil,1,0,0,1,8725318.0,69.549,Europe & Central Asia,Lower middle income,28103755771.934
2016,MYS,Malaysia,Rio de Janeiro,Brazil,0,4,1,5,31526418.0,75.289,East Asia & Pacific,Upper middle income,903903598778.526
2016,MEX,Mexico,Rio de Janeiro,Brazil,0,3,2,5,121519221.0,74.412,Latin America & Caribbean,Upper middle income,2674394620876.4
2016,VEN,Venezuela,Rio de Janeiro,Brazil,0,2,1,3,30741464.0,72.058,Latin America & Caribbean,,
2016,DZA,Algeria,Rio de Janeiro,Brazil,0,2,0,2,40339329.0,75.732,Middle East & North Africa,Upper middle income,633779964950.772
2016,IRL,Ireland,Rio de Janeiro,Brazil,0,2,0,2,4755335.0,81.65365854,Europe & Central Asia,High income,374811124202.639
2016,LTU,Lithuania,Rio de Janeiro,Brazil,0,1,3,4,2868231.0,74.67073171,Europe & Central Asia,High income,107774229040.472
2016,BGR,Bulgaria,Rio de Janeiro,Brazil,0,1,2,3,7127822.0,74.81219512,Europe & Central Asia,High income,178191516701.504
2016,IND,India,Rio de Janeiro,Brazil,0,1,1,2,1338636340.0,70.117,South Asia,Lower middle income,9327814573621.74
2016,MNG,Mongolia,Rio de Janeiro,Brazil,0,1,1,2,3029555.0,69.865,East Asia & Pacific,Upper middle income,42929370719.9824
2016,BDI,Burundi,Rio de Janeiro,Brazil,0,1,0,1,10903327.0,60.793,Sub-Saharan Africa,Low income,10086946976.8972
2016,GRD,Grenada,Rio de Janeiro,Brazil,0,1,0,1,119966.0,74.762,Latin America & Caribbean,Upper middle income,1801831901.67371
2016,NER,Niger,Rio de Janeiro,Brazil,0,1,0,1,20921743.0,61.629,Sub-Saharan Africa,Low income,31028807124.6903
2016,PHL,Philippines,Rio de Janeiro,Brazil,0,1,0,1,104875266.0,71.387,East Asia & Pacific,Lower middle income,867956228661.943
2016,QAT,Qatar,Rio de Janeiro,Brazil,0,1,0,1,2595166.0,80.433,Middle East & North Africa,High income,297388336588.542
2016,NOR,Norway,Rio de Janeiro,Brazil,0,0,4,4,5234519.0,82.40731707,Europe & Central Asia,High income,450192377571.42
2016,EGY,Egypt,Rio de Janeiro,Brazil,0,0,3,3,99784030.0,70.844,Middle East & North Africa,Lower middle income,1395307815745.06
2016,TUN,Tunisia,Rio de Janeiro,Brazil,0,0,3,3,11685667.0,75.786,Middle East & North Africa,Lower middle income,146301938783.741
2016,ISR,Israel,Rio de Janeiro,Brazil,0,0,2,2,8546000.0,82.40731707,Middle East & North Africa,High income,358774761597.593
2016,AUT,Austria,Rio de Janeiro,Brazil,0,0,1,1,8736668.0,81.64146341,Europe & Central Asia,High income,549234883202.848
2016,DOM,Dominican Republic,Rio de Janeiro,Brazil,0,0,1,1,10527592.0,72.987,Latin America & Caribbean,Upper middle income,197852892827.191
2016,EST,Estonia,Rio de Janeiro,Brazil,0,0,1,1,1315790.0,77.64146341,Europe & Central Asia,High income,48984315607.7652
2016,FIN,Finland,Rio de Janeiro,Brazil,0,0,1,1,5495303.0,81.42926829,Europe & Central Asia,High income,301837497110.928
2016,MAR,Morocco,Rio de Janeiro,Brazil,0,0,1,1,35107264.0,73.284,Middle East & North Africa,Lower middle income,289168663649.951
2016,NGA,Nigeria,Rio de Janeiro,Brazil,0,0,1,1,188666931.0,52.043,Sub-Saharan Africa,Lower middle income,1122737646691.27
2016,PRT,Portugal,Rio de Janeiro,Brazil,0,0,1,1,10325452.0,81.12439024,Europe & Central Asia,High income,379154668527.644
2016,TTO,Trinidad and Tobago,Rio de Janeiro,Brazil,0,0,1,1,1469330.0,74.281,Latin America & Caribbean,High income,49334459824.8102
2016,ARE,United Arab Emirates,Rio de Janeiro,Brazil,0,0,1,1,8994263.0,79.335,Middle East & North Africa,High income,630585329384.61
2020,USA,United States,Tokyo,Japan,39,41,33,113,331526933.0,76.9804878,North America,High income,22300552960504.8
2020,CHN,China,Tokyo,Japan,38,32,18,88,1411100000.0,78.077,East Asia & Pacific,Upper middle income,26576353594843.0
2020,JPN,Japan,Tokyo,Japan,27,14,17,58,126261000.0,84.56,East Asia & Pacific,High income,5459310569514.2
2020,GBR,Great Britain,Tokyo,Japan,22,21,22,65,67081234.0,80.35121951,Europe & Central Asia,High income,3259058619205.67
2020,RUS,Russian Olympic Committee,Tokyo,Japan,20,28,23,71,145245148.0,71.33878049,Europe & Central Asia,High income,5427716010814.12
2020,AUS,Australia,Tokyo,Japan,17,7,22,46,25649248.0,83.2,East Asia & Pacific,High income,1444006380031.66
2020,NLD,Netherlands,Tokyo,Japan,10,12,14,36,17441500.0,81.35853659,Europe & Central Asia,High income,1117665801491.7
2020,FRA,France,Tokyo,Japan,10,12,11,33,67571107.0,82.17560976,Europe & Central Asia,High income,3427510236825.16
2020,DEU,Germany,Tokyo,Japan,10,11,16,37,83160871.0,81.04146341,Europe & Central Asia,High income,4995100111123.74
2020,ITA,Italy,Tokyo,Japan,10,10,20,40,59438851.0,82.19512195,Europe & Central Asia,High income,2724433687872.47
2020,CAN,Canada,Tokyo,Japan,7,6,11,24,38028638.0,81.6604878,North America,High income,2025972302247.91
2020,BRA,Brazil,Tokyo,Japan,7,6,8,21,213196304.0,74.009,Latin America & Caribbean,Upper middle income,3615574021216.43
2020,NZL,New Zealand,Tokyo,Japan,7,6,7,20,5090200.0,82.25609756,East Asia & Pacific,High income,235622231915.545
2020,CUB,Cuba,Tokyo,Japan,7,3,5,15,11300698.0,77.567,Latin America & Caribbean,Upper middle income,
2020,HUN,Hungary,Tokyo,Japan,6,7,7,20,9750149.0,75.56829268,Europe & Central Asia,High income,350517065500.968
2020,KOR,South Korea,Tokyo,Japan,6,4,10,20,51836239.0,83.42682927,East Asia & Pacific,High income,2410744496330.6
2020,POL,Poland,Tokyo,Japan,4,5,5,14,37899070.0,76.5,Europe & Central Asia,High income,1428297945826.96
2020,CZE,Czech Republic,Tokyo,Japan,4,4,3,11,10697858.0,78.17560976,Europe & Central Asia,High income,491216652783.091
2020,KEN,Kenya,Tokyo,Japan,4,4,2,10,51985780.0,62.675,Sub-Saharan Africa,Lower middle income,264084005302.165
2020,NOR,Norway,Tokyo,Japan,4,2,2,8,5379475.0,83.2097561,Europe & Central Asia,High income,464322656561.548
2020,JAM,Jamaica,Tokyo,Japan,4,1,4,9,2820436.0,71.869,Latin America & Caribbean,Upper middle income,25981430581.2625
2020,ESP,Spain,Tokyo,Japan,3,8,6,17,47365655.0,82.33170732,Europe & Central Asia,High income,1943838239090.75
